StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,label
1820,8.8,1,1,0,69,4.7,Yes,Yes,70,83,0
1821,7.3,2,2,1,85,4.8,No,No,56,69,0
1822,8.5,2,3,2,90,4.7,No,Yes,76,82,1
1823,7.9,2,2,1,88,4.5,Yes,Yes,83,73,1
1824,6.6,1,3,2,76,4.5,Yes,Yes,74,84,1
1825,8.2,2,2,0,72,4.8,No,Yes,72,64,0
1826,8.2,2,3,2,90,4.8,Yes,Yes,85,83,1
1827,7.5,1,2,1,77,4.6,Yes,Yes,84,65,0
1828,7.1,1,1,1,87,4.2,No,No,75,70,0
1829,7.7,1,2,0,84,4.7,No,Yes,72,61,0
1830,7.3,1,1,0,68,4.3,No,No,55,72,0
1831,8.2,0,2,2,90,4.8,Yes,Yes,77,83,1
1832,6.8,1,1,0,80,4.3,No,Yes,55,76,1
1833,7.3,1,1,0,62,4.1,No,No,57,73,0
1834,7.9,2,3,2,90,4.7,Yes,Yes,75,74,1
1835,8.4,2,3,2,90,4.8,Yes,Yes,81,88,1
1836,8.6,2,3,2,79,4.8,Yes,Yes,75,86,1
1837,8.5,1,1,0,80,4.6,No,No,61,69,0
1838,7.8,2,3,0,81,4.5,Yes,Yes,77,81,0
1839,7.3,0,3,2,90,4.1,Yes,Yes,80,80,1
1840,7.6,0,1,1,65,4.2,Yes,Yes,58,65,0
1841,8.5,0,2,2,86,4.8,No,Yes,55,69,1
1842,8.4,2,3,2,90,4.5,Yes,Yes,84,85,0
1843,7.7,0,1,1,72,3.8,Yes,Yes,63,68,0
1844,7.7,0,2,0,80,4.3,No,Yes,75,67,0
1845,7.4,2,1,2,90,4.7,Yes,Yes,81,88,0
1846,6.6,1,1,0,72,4.1,Yes,No,58,64,1
1847,7.4,1,0,1,67,3.6,No,No,55,63,0
1848,8.6,2,3,2,84,4.5,Yes,Yes,81,85,1
1849,7.8,1,3,2,90,4.1,Yes,No,70,86,0
1850,7.6,1,1,0,89,4.2,No,Yes,55,68,0
1851,8.4,1,3,1,80,4.4,Yes,Yes,74,80,0
1852,7.5,1,2,0,62,3.9,No,No,71,72,0
1853,7.9,1,2,1,86,4.6,Yes,Yes,82,62,1
1854,8.3,1,3,2,90,4.8,Yes,Yes,76,88,1
1855,8.1,1,3,2,86,4.6,Yes,Yes,88,84,1
1856,7.6,0,1,0,69,3.4,No,No,60,74,0
1857,8.4,2,3,2,90,4.8,Yes,Yes,85,78,1
1858,8.1,1,2,0,89,4.8,Yes,Yes,77,83,0
1859,7.3,1,1,1,80,4.7,No,No,55,67,0
1860,6.8,1,1,1,65,4.5,No,Yes,55,62,0
1861,7.4,0,1,0,72,3.6,No,No,60,71,0
1862,8.5,1,3,1,89,4.6,Yes,Yes,78,82,0
1863,7.9,2,1,3,70,4,Yes,Yes,67,81,1
1864,8.5,1,2,0,85,4.3,No,Yes,55,83,1
1865,7.6,0,2,2,76,4.2,Yes,Yes,78,84,0
1866,7.8,2,3,2,90,4.6,Yes,Yes,79,88,1
1867,8.5,1,3,3,88,4.4,Yes,Yes,75,83,1
1868,8.5,2,2,2,90,4.8,Yes,Yes,84,71,1
1869,7.4,1,3,2,83,4.8,No,Yes,68,88,1
1870,7.6,1,2,0,75,3.9,Yes,Yes,57,62,0
1871,7.5,1,3,2,78,4.6,Yes,Yes,74,84,1
1872,8.5,2,2,3,67,4.6,Yes,No,58,80,0
1873,7.5,1,2,0,74,4.3,No,No,55,65,0
1874,7.7,0,3,0,83,4.2,Yes,Yes,71,82,0
1875,7.6,1,3,0,72,4,Yes,No,66,74,0
1876,8.2,2,3,2,90,4.8,Yes,Yes,73,83,1
1877,6.5,0,1,1,60,3.2,No,No,62,74,0
1878,6.9,0,1,0,73,3,No,No,62,62,0
1879,8.6,2,3,2,90,4.8,Yes,Yes,75,78,1
1880,6.8,1,1,0,82,4.2,No,No,59,72,0
1881,8.4,1,1,1,82,4.3,Yes,Yes,60,82,0
1882,6.7,1,2,0,90,4.7,Yes,Yes,55,82,1
1883,7.5,1,1,2,78,4.4,No,Yes,76,74,0
1884,8.1,1,1,1,78,4.3,No,Yes,58,63,0
1885,8.3,1,3,1,81,4.3,Yes,Yes,79,88,0
1886,6.5,0,1,0,72,4.6,No,No,79,58,0
1887,8.5,1,3,2,84,4.6,Yes,Yes,74,85,1
1888,7.2,1,1,1,66,3.8,Yes,No,67,67,0
1889,6.5,1,1,0,77,3.9,Yes,No,67,71,0
1890,6.5,1,1,1,79,3.8,No,Yes,60,69,0
1891,8.4,1,3,1,83,4.2,Yes,Yes,85,81,1
1892,7.9,1,3,0,83,4.6,Yes,Yes,81,68,1
1893,8.5,2,3,1,90,4.7,Yes,Yes,72,77,1
1894,8.4,1,3,2,77,4.5,Yes,Yes,82,80,1
1895,6.5,1,2,0,84,4.7,No,Yes,55,60,0
1896,6.5,1,2,1,73,4.1,No,Yes,65,68,0
1897,8.4,1,3,2,86,4.7,Yes,Yes,80,84,1
1898,7.6,1,2,0,73,4.4,No,Yes,56,66,1
1899,7.7,1,1,1,66,3.3,No,No,55,62,0
1900,8.6,1,3,1,85,4.6,Yes,Yes,71,84,1
1901,8.4,2,3,2,90,4.8,Yes,Yes,75,84,1
1902,6.7,1,1,0,86,4.8,No,Yes,55,64,1
1903,7.3,0,1,0,81,4.2,No,Yes,59,60,0
1904,8.5,2,3,2,90,4.8,Yes,Yes,83,85,1
1905,7.3,1,1,0,78,3.7,No,No,55,70,0
1906,7.5,1,2,2,72,4.1,Yes,Yes,66,70,0
1907,8.8,1,3,3,90,4.8,Yes,Yes,75,84,0
1908,7.5,0,2,0,80,4.4,No,Yes,65,68,0
1909,8.5,2,1,2,83,4.3,Yes,Yes,65,84,0
1910,7.9,2,3,2,90,4.8,Yes,Yes,81,87,1
1911,6.6,1,1,1,71,4,No,Yes,55,63,0
1912,8.5,2,3,2,90,4.7,Yes,Yes,80,84,1
1913,6.8,1,1,0,73,4.3,No,No,63,68,0
1914,8.6,1,2,2,76,4.4,Yes,No,79,84,0
1915,6.5,1,1,1,79,4.2,Yes,Yes,82,69,1
1916,6.5,0,3,0,71,3.8,No,Yes,63,66,0
1917,6.5,0,1,0,68,3.6,No,Yes,60,75,0
1918,8.2,0,3,2,78,4.8,Yes,No,61,71,1
1919,7.5,1,1,0,69,4.3,No,No,60,71,0
1920,7.4,1,1,2,84,4.7,Yes,Yes,80,75,1
1921,8.4,1,2,0,78,4.2,Yes,Yes,69,70,0
1922,7.9,0,3,1,77,4,Yes,Yes,55,61,0
1923,7.6,1,1,0,75,3.6,No,Yes,55,68,0
1924,6.5,1,1,1,72,3.3,No,Yes,55,62,0
1925,8.1,2,3,2,90,4.7,Yes,Yes,76,88,1
1926,8.5,1,3,2,88,4.8,Yes,Yes,83,83,0
1927,8.1,2,3,2,82,4.7,Yes,Yes,83,86,1
1928,8.8,2,3,2,90,4.8,Yes,Yes,77,81,1
1929,7.6,1,3,0,80,4.8,Yes,Yes,73,78,1
1930,8.3,2,3,2,90,4.8,Yes,Yes,80,88,1
1931,8.2,0,1,1,68,3.8,Yes,No,79,83,1
1932,6.5,0,1,0,72,4.1,No,No,56,68,0
1933,7.9,1,2,1,70,4.3,No,Yes,58,71,0
1934,8.1,2,3,2,85,4.6,Yes,Yes,82,85,1
1935,8.6,1,3,0,90,4.8,Yes,Yes,87,81,1
1936,8.6,0,3,2,90,4.8,Yes,Yes,77,83,1
1937,8.1,1,2,0,81,4.2,No,No,55,70,0
1938,6.5,1,1,0,70,4.2,No,Yes,63,72,0
1939,8.2,1,2,2,80,4.4,Yes,Yes,68,87,1
1940,8.4,2,3,2,90,4.4,Yes,Yes,74,88,1
1941,8.4,2,3,2,90,4.8,Yes,Yes,81,81,1
1942,8.6,1,3,3,78,4.7,Yes,Yes,76,87,1
1943,8,0,3,2,87,4.5,Yes,Yes,83,81,1
1944,7.6,2,1,0,90,4.8,No,Yes,68,74,0
1945,8.5,1,1,2,90,4.7,Yes,Yes,75,88,1
1946,8.4,2,1,1,79,4.3,Yes,Yes,74,68,1
1947,8.2,0,3,0,90,4.5,Yes,No,88,77,0
1948,7.9,0,3,2,89,4.7,Yes,Yes,78,82,1
1949,6.5,0,2,2,77,4.6,No,Yes,72,83,0
1950,8.1,0,1,0,68,4.2,No,No,55,59,0
1951,8.5,0,1,2,83,4.2,Yes,No,79,73,1
1952,9,0,3,2,86,4.8,Yes,Yes,79,86,1
1953,7.5,1,1,1,71,4.5,No,No,55,69,0
1954,7.1,0,1,1,69,4.8,No,No,65,66,0
1955,8.2,1,2,2,71,4.4,Yes,Yes,73,87,1
1956,8.1,2,3,2,82,4.2,Yes,Yes,72,82,0
1957,7.3,0,1,1,84,4.7,No,No,55,68,0
1958,8.4,1,3,1,79,4,Yes,Yes,80,83,0
1959,7.5,1,2,2,89,4.8,Yes,Yes,70,84,1
1960,7.5,1,3,1,84,4,Yes,No,74,70,1
1961,7.4,1,3,0,85,4.6,No,No,62,65,0
1962,6.5,1,1,1,76,4.2,No,Yes,63,67,0
1963,6.8,1,3,2,83,4.7,Yes,No,64,80,0
1964,8.6,1,3,2,87,4.1,Yes,Yes,80,86,1
1965,6.8,0,1,0,84,4.1,Yes,Yes,62,86,1
1966,7.5,1,1,1,77,3.8,No,Yes,63,65,0
1967,8.4,1,3,2,85,4.2,Yes,Yes,89,88,1
1968,8.2,0,3,0,86,4,Yes,Yes,67,80,1
1969,6.5,1,1,1,79,4.4,Yes,Yes,74,71,0
1970,8.1,1,3,2,90,4.5,Yes,Yes,76,82,1
1971,7,0,1,0,69,4.5,Yes,No,62,67,0
1972,7.5,0,1,1,72,3.5,No,Yes,55,65,0
1973,7.9,1,1,0,80,3.8,No,No,55,72,0
1974,6.9,0,1,0,70,4.3,No,No,57,63,0
1975,8.8,1,3,2,90,4.8,Yes,Yes,81,88,1
1976,8.4,2,3,2,90,4.8,Yes,Yes,82,80,0
1977,8.3,1,3,2,87,4.4,Yes,Yes,76,83,1
1978,7.4,2,3,2,75,4.2,No,Yes,80,66,0
1979,6.7,1,1,0,74,3.9,Yes,Yes,74,66,0
1980,7.7,1,2,1,81,4.8,Yes,Yes,81,82,1
1981,7.5,0,1,1,67,4.4,No,Yes,80,60,0
1982,6.5,1,1,0,77,3.9,Yes,Yes,78,67,0
1983,6.5,1,2,1,89,4.6,No,Yes,75,73,0
1984,8.5,1,3,1,82,4.7,Yes,Yes,80,70,1
1985,7.9,1,2,2,90,4.2,Yes,Yes,81,86,1
1986,7.2,1,1,1,67,4.3,No,No,74,72,0
1987,7.4,2,2,1,74,3.8,No,Yes,55,69,0
1988,8.5,0,3,2,90,4.7,Yes,Yes,81,81,1
1989,8.4,2,2,3,90,4.6,Yes,Yes,77,83,1
1990,7.8,1,2,0,75,4.5,No,Yes,55,71,1
1991,8.1,2,3,2,90,4.8,Yes,Yes,81,87,1
1992,8.6,2,3,2,79,4.8,Yes,Yes,78,78,1
1993,7.6,1,3,1,86,4.6,Yes,Yes,67,62,0
1994,7.5,1,3,3,68,4.1,Yes,Yes,67,71,0
1995,7.3,1,1,0,84,4.5,No,Yes,55,75,0
1996,6.5,1,2,1,74,3.2,No,No,59,68,0
1997,6.6,0,1,0,61,3.8,No,No,66,61,0
1998,7.5,1,1,1,60,3,No,No,60,69,0
1999,8,2,3,1,73,4.4,Yes,Yes,81,68,0
2000,6.6,1,2,0,60,4.7,Yes,Yes,55,69,0
2001,6.8,1,1,1,71,4.3,No,Yes,60,62,0
2002,7.3,1,1,0,70,3.9,No,No,61,64,0
2003,7.9,1,2,1,86,4.8,No,Yes,70,60,0
2004,7.5,1,1,0,71,4,No,No,60,57,0
2005,8.2,2,3,2,90,4.7,Yes,Yes,83,78,1
2006,6.5,1,2,1,71,4.3,No,Yes,55,70,0
2007,8.1,1,3,1,68,4.7,No,Yes,59,68,0
2008,8.4,2,3,2,79,4.4,Yes,No,80,79,0
2009,6.5,1,3,0,64,4.6,No,No,71,64,0
2010,8.4,1,3,0,87,4.3,Yes,Yes,59,81,0
2011,8.4,1,3,0,81,4.8,Yes,Yes,85,88,1
2012,8.4,2,3,1,80,4.6,Yes,Yes,75,79,0
2013,6.8,1,2,0,67,3.2,No,No,55,68,0
2014,7.3,1,3,0,90,4.7,Yes,Yes,76,88,0
2015,7.7,1,1,0,72,4.2,No,No,55,66,0
2016,8.1,1,3,2,88,4.4,No,Yes,55,88,1
2017,8,2,3,2,90,4.8,Yes,Yes,82,83,1
2018,8.8,0,1,2,90,4.8,Yes,Yes,82,82,0
2019,7.6,2,3,0,78,4.8,Yes,Yes,74,87,1
2020,7.9,1,3,1,75,4.6,Yes,Yes,80,81,0
2021,8.3,2,2,2,90,4.7,Yes,No,73,81,0
2022,8.5,2,2,2,65,4.4,Yes,Yes,57,81,0
2023,8.4,2,3,2,90,4.8,Yes,Yes,76,88,1
2024,8.6,2,3,2,89,4.8,Yes,Yes,79,85,0
2025,7.7,1,3,1,76,4,No,No,65,61,0
2026,7.6,1,1,0,83,4,No,No,55,60,0
2027,8,2,3,0,90,4.3,No,Yes,83,83,1
2028,6.5,1,1,0,78,4.5,Yes,Yes,55,77,0
2029,7.7,0,2,0,80,4.3,No,Yes,55,68,0
2030,8.3,2,3,2,90,4.8,Yes,Yes,74,88,1
2031,7.3,1,2,0,81,3.7,Yes,Yes,68,85,0
2032,6.5,0,3,0,72,4.1,No,Yes,70,64,0
2033,7.8,1,2,0,78,4.8,No,Yes,57,74,0
2034,7.3,1,2,0,66,4.6,No,Yes,59,72,0
2035,7.6,0,1,0,88,4.3,No,Yes,56,62,0
2036,7.9,2,3,2,90,4.8,Yes,Yes,78,87,1
2037,7.6,1,1,0,68,4.3,No,No,62,68,0
2038,8.2,2,3,1,85,4.6,No,Yes,78,66,1
2039,7.6,2,3,0,90,4.8,Yes,No,74,85,0
2040,6.6,1,1,0,75,4.8,No,No,62,65,0
2041,6.5,1,2,0,68,4.4,No,Yes,72,70,1
2042,6.5,1,1,1,79,4.2,No,No,85,71,0
2043,7.3,0,3,2,89,4.5,Yes,Yes,80,86,1
2044,7.6,1,3,2,79,4.3,No,Yes,70,87,0
2045,6.7,1,1,1,82,4.3,No,Yes,55,65,0
2046,8.3,1,2,1,84,4.3,Yes,Yes,64,71,0
2047,8.6,1,1,2,87,3.9,Yes,Yes,84,84,1
2048,6.5,1,1,0,67,3.5,No,No,63,63,0
2049,8.2,1,3,3,82,4,Yes,Yes,80,84,0
2050,6.7,1,1,0,76,4.2,No,Yes,55,66,0
2051,6.8,0,1,1,70,3,No,No,55,60,0
2052,7.5,1,1,1,72,4.6,Yes,No,62,63,0
2053,6.6,1,2,1,68,4.7,No,No,56,66,0
2054,8.4,1,3,0,82,4.1,No,Yes,74,86,0
2055,6.7,1,2,1,64,3.8,No,Yes,82,64,0
2056,7.8,2,3,2,83,4.8,No,Yes,74,83,0
2057,6.6,1,1,0,71,4.5,Yes,No,90,64,0
2058,8.4,2,3,2,90,4.6,Yes,Yes,74,85,1
2059,8.1,0,1,0,71,4,Yes,Yes,60,69,0
2060,8.2,2,3,2,90,4.8,Yes,Yes,85,83,1
2061,7.6,1,3,0,82,3.8,Yes,Yes,78,65,0
2062,7.6,1,2,2,65,4.8,Yes,No,58,72,0
2063,8.4,1,3,0,82,4.8,Yes,Yes,75,81,1
2064,7.7,1,3,1,84,3.9,No,Yes,55,78,0
2065,7.2,1,1,1,62,4,No,No,74,63,0
2066,7.5,0,2,1,69,4.5,No,Yes,55,60,0
2067,8.3,2,3,0,85,4.7,Yes,Yes,73,87,0
2068,8.9,1,3,2,83,4.6,Yes,Yes,71,84,1
2069,7.3,1,1,1,68,3.3,No,Yes,55,67,0
2070,8.6,1,1,3,81,4.7,No,Yes,72,86,1
2071,7.5,0,2,0,63,4.5,Yes,Yes,56,62,1
2072,8.3,1,3,2,90,4.8,Yes,Yes,79,84,1
2073,8.2,1,2,2,90,4.7,Yes,Yes,83,87,0
2074,7.9,1,1,0,72,3.6,No,No,55,68,0
2075,6.5,1,2,2,70,4.1,No,No,68,68,0
2076,8.1,2,1,0,86,4.3,Yes,Yes,72,80,0
2077,8,1,2,0,85,4.3,Yes,Yes,69,81,0
2078,8.5,1,3,2,90,4.8,Yes,Yes,87,85,1
2079,6.7,1,1,0,71,4.3,No,Yes,57,60,1
2080,7.3,0,1,1,80,4.5,No,Yes,55,69,0
2081,9.1,2,1,3,84,4.8,Yes,Yes,81,85,1
2082,8.6,1,3,2,89,4.6,Yes,Yes,75,83,1
2083,6.7,2,1,1,77,4.5,Yes,Yes,64,62,0
2084,8.3,1,3,2,74,4.7,Yes,Yes,78,84,0
2085,8.6,1,3,2,82,4.8,Yes,Yes,85,86,1
2086,7.3,1,1,0,77,4.3,Yes,Yes,66,68,0
2087,8.5,1,3,0,74,4.3,Yes,Yes,78,62,1
2088,7.5,1,2,1,76,3.4,No,No,55,65,0
2089,7,2,2,1,74,4.3,No,Yes,55,83,0
2090,7.8,1,3,1,90,4.4,Yes,Yes,85,82,1
2091,8.4,2,3,2,89,4.6,Yes,Yes,74,86,1
2092,6.7,2,1,1,75,4.6,No,No,61,67,0
2093,8.6,0,3,2,85,4.7,Yes,Yes,78,80,1
2094,8.1,1,2,2,84,4.5,Yes,Yes,78,84,1
2095,7.8,2,3,2,90,4.8,Yes,Yes,88,80,1
2096,8.6,0,3,1,81,4.6,Yes,Yes,74,85,1
2097,6.5,0,2,1,80,3.9,No,No,55,65,0
2098,8.2,2,3,2,90,4.8,Yes,Yes,79,84,1
2099,7.8,2,3,3,82,4.3,Yes,Yes,88,84,0
2100,7.8,0,2,1,65,4.3,Yes,No,56,67,1
2101,8.3,1,2,2,83,4.2,Yes,Yes,55,88,1
2102,7.4,1,1,0,77,4.2,No,Yes,55,70,0
2103,8.6,2,3,2,88,4.5,Yes,Yes,82,85,0
2104,6.5,1,1,1,60,3.4,No,No,55,68,0
2105,8.4,1,3,2,80,4.4,Yes,Yes,61,79,0
2106,8.3,2,3,2,86,4.8,Yes,Yes,78,86,1
2107,7.5,1,2,0,67,4.2,No,No,55,64,0
2108,6.5,2,3,0,84,4.8,No,Yes,62,84,0
2109,6.5,0,1,1,90,3.7,No,Yes,64,71,0
2110,8.1,1,1,1,77,4.6,Yes,Yes,73,87,0
2111,7.1,1,2,0,72,4.4,Yes,No,69,69,0
2112,7.6,0,3,0,90,4.7,No,Yes,73,77,0
2113,8.2,1,2,1,90,4.8,Yes,No,82,63,0
2114,8.3,2,3,2,89,4.1,Yes,Yes,77,77,1
2115,8.2,2,3,2,90,4.8,Yes,Yes,78,88,1
2116,6.5,1,2,1,82,4.4,No,Yes,55,69,0
2117,8.3,1,2,1,81,4,Yes,Yes,55,63,0
2118,8.3,1,3,1,73,4.5,Yes,Yes,83,66,1
2119,6.5,2,3,0,88,4.5,No,No,79,62,0
2120,7.6,1,2,1,73,4.3,Yes,Yes,56,67,0
2121,6.5,1,1,0,79,4.4,No,Yes,55,69,0
2122,8.1,2,2,2,90,4.6,No,No,88,79,0
2123,7.6,2,2,2,81,4.3,No,Yes,85,82,0
2124,8.3,2,3,2,87,4.7,No,Yes,71,85,1
2125,7.7,0,2,2,72,4.8,Yes,No,85,67,0
2126,8.8,2,3,2,90,4.8,Yes,Yes,84,88,1
2127,6.5,1,2,1,80,4.8,No,No,83,65,0
2128,7.3,1,2,3,85,4.3,Yes,Yes,81,87,0
2129,7.7,1,3,2,83,4.8,Yes,Yes,82,82,1
2130,7.6,1,3,0,75,4,No,Yes,55,73,0
2131,8,1,3,2,88,3.9,No,No,88,71,1
2132,7.4,1,1,1,79,4,Yes,No,55,70,1
2133,7.3,1,1,1,66,4.4,No,No,60,64,0
2134,7.4,1,2,1,66,4.3,No,No,78,70,0
2135,8.3,1,2,2,87,4.3,Yes,Yes,81,88,1
2136,8.9,0,2,1,79,4.6,No,No,62,75,0
2137,7.9,1,1,0,68,3.9,No,No,62,74,0
2138,7.5,1,1,0,73,4,No,No,74,70,0
2139,8.3,1,2,0,78,4.4,Yes,Yes,57,81,0
2140,6.5,0,1,1,64,4.5,Yes,Yes,70,87,0
2141,7.6,0,1,0,71,4,No,Yes,58,66,0
2142,8.4,2,3,2,90,4.8,Yes,Yes,78,83,1
2143,8.2,1,1,1,76,3.5,No,Yes,85,63,1
2144,8.6,1,3,0,77,4,No,Yes,55,70,0
2145,7.4,0,1,1,82,4.5,No,Yes,55,69,0
2146,7.4,1,2,2,77,4.6,Yes,Yes,66,83,1
2147,7.3,1,2,1,70,4,No,No,55,73,0
2148,8.1,2,3,2,89,4.8,Yes,Yes,88,67,0
2149,6.5,1,1,0,70,4.1,Yes,Yes,58,58,0
2150,8.8,2,3,2,90,4.6,Yes,Yes,85,83,1
2151,8.6,2,3,2,90,4.8,Yes,Yes,71,81,1
2152,6.5,1,2,1,79,3.9,No,Yes,55,70,0
2153,8.1,0,1,0,70,3.6,Yes,Yes,65,63,0
2154,8.7,2,3,2,89,4.5,Yes,Yes,63,87,1
2155,7.2,1,1,1,63,3.9,No,No,61,67,0
2156,6.5,1,1,0,78,3.9,No,Yes,57,70,0
2157,6.5,1,3,0,83,4.8,Yes,No,87,81,0
2158,8.2,1,3,2,83,4.3,Yes,No,83,63,0
2159,7.9,2,3,2,90,4.7,Yes,Yes,88,65,1
2160,8.7,2,3,2,86,4.8,Yes,Yes,81,84,1
2161,7.7,0,3,2,90,4.5,No,Yes,86,86,1
2162,8,0,2,2,75,3.8,Yes,No,76,82,0
2163,6.5,2,3,2,79,3.7,Yes,Yes,57,68,1
2164,6.5,1,2,0,73,4.5,No,Yes,79,63,0
2165,8.7,1,3,1,71,4.8,Yes,Yes,76,81,1
2166,7.7,1,1,1,68,4.2,No,Yes,74,74,0
2167,7.7,1,1,0,81,4.3,No,No,60,70,1
2168,7.7,1,1,2,69,4.7,No,Yes,72,63,0
2169,7.1,1,1,1,72,3.9,No,No,57,57,0
2170,8.1,1,2,0,90,4.6,Yes,Yes,84,86,1
2171,6.7,2,1,1,69,3.8,No,Yes,62,61,0
2172,7.4,1,2,1,66,3.5,No,No,55,65,0
2173,7.6,1,2,0,65,4.8,Yes,Yes,73,85,0
2174,7.6,1,1,1,60,4.4,No,Yes,59,70,0
2175,7.7,1,1,0,81,3.9,No,Yes,76,68,0
2176,7.7,1,1,1,82,3.8,No,No,55,71,0
2177,7.6,1,1,1,81,4.5,No,Yes,63,67,0
2178,7.9,2,1,1,80,4.7,Yes,Yes,85,84,1
2179,6.7,1,1,0,75,4.1,No,No,64,59,0
2180,7.6,1,1,0,62,4.2,No,Yes,55,80,0
2181,7,1,3,2,75,4.4,Yes,Yes,74,63,1
2182,7.4,1,2,1,75,4.3,No,Yes,55,66,0
2183,7.1,1,1,2,71,4.2,No,Yes,57,71,0
2184,8.1,2,3,0,66,4.2,Yes,No,63,58,0
2185,8.3,1,3,2,89,4.8,Yes,Yes,86,86,1
2186,6.8,1,1,0,69,4,No,No,55,63,0
2187,7.4,0,1,1,67,3.4,No,No,62,64,0
2188,7.9,1,3,1,82,4.1,No,Yes,55,69,0
2189,8.1,1,2,1,85,4.7,No,Yes,55,80,0
2190,7.7,1,2,2,85,4.8,Yes,Yes,87,86,1
2191,7.4,1,1,0,68,3.5,No,No,61,70,0
2192,7.6,1,2,0,80,3.8,Yes,Yes,55,66,0
2193,8,1,2,2,73,4.4,No,No,83,61,0
2194,6.9,1,1,1,65,4.4,No,Yes,62,71,0
2195,8.3,1,3,1,87,4.4,Yes,Yes,59,83,1
2196,8.6,1,3,1,85,4.8,Yes,No,73,86,0
2197,7.4,1,1,1,70,3.7,No,No,55,68,0
2198,6.9,0,2,0,63,4.3,No,No,69,68,0
2199,7.3,0,1,0,75,3.9,No,Yes,57,63,0
2200,8.5,1,2,2,79,4.3,Yes,Yes,82,84,1
2201,8.2,2,1,1,75,3.7,Yes,Yes,68,84,0
2202,7.5,1,2,0,81,4,Yes,Yes,71,88,1
2203,7.6,0,3,0,82,4.4,Yes,No,84,80,0
2204,8.3,1,2,0,78,4.5,No,Yes,63,60,0
2205,7.4,1,2,2,77,3.7,Yes,Yes,79,88,0
2206,7.8,1,2,1,77,4.6,Yes,Yes,71,76,1
2207,7.5,0,1,0,66,4.2,No,No,58,65,0
2208,8.7,2,3,2,90,4.8,Yes,Yes,90,80,1
2209,8.2,0,3,0,90,4.4,Yes,Yes,86,78,1
2210,7.6,1,3,0,81,4.7,Yes,Yes,79,82,1
2211,8,1,3,2,90,4.8,Yes,Yes,71,82,0
2212,8.3,2,2,2,76,4.6,No,Yes,55,71,1
2213,6.5,1,1,0,70,4.4,No,Yes,74,72,0
2214,7.9,0,3,0,87,3.9,Yes,Yes,78,82,0
2215,7.7,0,3,0,88,4.8,Yes,Yes,73,77,1
2216,8.1,2,3,2,86,4.7,Yes,Yes,84,84,1
2217,7.4,1,1,0,77,4.5,No,Yes,69,73,0
2218,6.6,0,1,0,73,4.3,Yes,Yes,58,68,0
2219,6.5,0,1,0,71,3.9,No,Yes,66,66,0
2220,8.1,1,2,0,77,4.8,Yes,Yes,80,87,1
2221,6.5,0,1,0,70,4.2,Yes,No,64,81,0
2222,8.1,2,3,2,89,4.8,Yes,No,79,83,1
2223,7.3,0,3,0,83,4.3,Yes,No,73,74,0
2224,8.1,1,1,0,68,4.4,No,No,58,86,1
2225,6.5,1,1,0,88,4,Yes,Yes,58,70,1
2226,6.8,0,1,0,72,4,Yes,Yes,80,65,1
2227,7.8,1,1,0,90,4.3,No,Yes,69,84,1
2228,8.3,1,2,0,83,4.2,Yes,No,79,84,0
2229,7.7,1,2,0,82,4.1,No,No,55,65,0
2230,7.9,1,1,1,67,3.3,Yes,Yes,71,68,0
2231,8.4,0,3,2,81,4.8,Yes,Yes,84,84,0
2232,8.1,2,3,3,85,4.8,Yes,No,57,82,0
2233,8,1,1,0,70,4.3,No,No,62,64,0
2234,6.8,1,2,0,67,4.1,No,Yes,57,65,0
2235,7.4,0,2,0,74,4.1,No,Yes,64,63,1
2236,7.6,1,1,0,80,3.6,No,No,55,67,0
2237,7.3,1,1,0,61,3.3,No,No,55,67,0
2238,7.7,1,1,0,69,4.4,No,No,55,69,0
2239,7.8,1,3,1,88,4,No,Yes,72,83,0
2240,7.9,1,3,2,88,4.8,Yes,Yes,77,88,0
2241,6.8,1,2,0,80,3.8,No,Yes,77,80,1
2242,8.4,2,3,2,90,4.8,Yes,Yes,77,88,1
2243,7.9,1,2,1,77,4.3,No,No,55,63,1
2244,8.2,1,1,1,68,3.7,Yes,No,68,62,0
2245,7.6,1,2,0,76,4.8,Yes,Yes,71,79,0
2246,7.4,1,1,0,64,3.7,No,No,56,59,0
2247,7.6,0,1,0,75,4.3,Yes,Yes,55,66,0
2248,7.6,2,3,1,89,4.5,Yes,No,72,84,1
2249,8.1,2,3,2,85,4.5,No,Yes,55,75,1
2250,8.3,1,3,3,90,4.8,Yes,Yes,67,85,1
2251,7.5,1,3,0,85,4.6,Yes,Yes,80,69,1
2252,8.2,2,3,2,81,4.5,Yes,Yes,74,88,1
2253,8.4,1,2,0,76,4.7,Yes,Yes,55,65,0
2254,8.6,2,3,2,90,4.7,Yes,Yes,75,88,1
2255,7.5,0,2,1,74,4.5,Yes,Yes,77,73,1
2256,8.7,2,3,2,90,4.8,Yes,Yes,74,81,0
2257,8.2,1,3,1,86,4.3,Yes,Yes,71,85,1
2258,7.6,0,2,0,79,3.8,No,Yes,55,63,0
2259,8.4,2,3,0,74,4.3,Yes,Yes,74,84,0
2260,7.5,1,2,2,82,4.1,Yes,Yes,83,69,0
2261,8.6,1,3,2,87,4.8,Yes,Yes,75,85,1
2262,7.8,0,3,2,89,4.7,Yes,Yes,72,88,1
